Nama_Laptop,Processor,RAM,GPU,Display,Storage,Harga_USD,Detail_URL,Buy_Link,Price_IDR,CPU_Score,GPU_Score,Screen_Score
Lenovo ThinkPad T490,Intel Core i7-8565U,16GB RAM,Intel UHD Graphics 620,"14.0”, Full HD (1920 x 1080), IPS",1000GB SSD,155092,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t490-2/,https://www.amazon.com/exec/obidos/ASIN/B07QBQZSYY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2481472000,5953,1040,90
Lenovo ThinkPad P71,Intel Xeon E3-1535M v6,16GB RAM,NVIDIA Quadro P3000 (6GB GDDR5),"17.3”, Full HD (1920 x 1080), IPS",256GB SSD,259912,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p71-618/,https://www.amazon.com/exec/obidos/ASIN/B08C4PZ8PZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4158592000,7900,6353,90
Lenovo ThinkPad E14 Gen 6,Intel Core Ultra 7 155H,64GB RAM,Intel Arc (8-Cores),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,155900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e14-gen-6-99/,https://www.amazon.com/exec/obidos/ASIN/B0G2S1FJ9Z?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2494400000,24556,5483,90
Lenovo ThinkPad T14p Gen 5,Intel Core Ultra 9 185H,48GB RAM,Intel Arc (8-Cores),"14.5”, 3K (3072 x 1920), 120 Hz, IPS",2000GB SSD,202900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14p-gen-5-11/,https://www.amazon.com/exec/obidos/ASIN/B0FYNVGBWZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3246400000,29088,5483,120
Lenovo Legion 5,AMD Ryzen 7 260,24GB RAM,NVIDIA GeForce RTX 5060 (Laptop),"15"", WQXGA (2560 x 1600), 165 Hz, OLED",1000GB SSD,226900,https://laptopmedia.com/laptop-specs/lenovo-legion-5-363/,https://www.amazon.com/exec/obidos/ASIN/B0G25MZKQY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3630400000,16000,20730,190
Lenovo ThinkPad E16 Gen 2,Intel Core Ultra 5 125U,16GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,109999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-491/,https://www.amazon.com/exec/obidos/ASIN/B0FTZXVXNV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1759984000,16791,3209,90
Lenovo Legion 5,AMD Ryzen 7 260,16GB RAM,NVIDIA GeForce RTX 5060 (Laptop),"15"", WQXGA (2560 x 1600), 165 Hz, OLED",512GB SSD,190900,https://laptopmedia.com/laptop-specs/lenovo-legion-5-320/,https://www.amazon.com/exec/obidos/ASIN/B0FX7ZSWBP?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3054400000,16000,20730,190
Lenovo Legion 5i,Intel Core Ultra 7 255HX,24GB RAM,NVIDIA GeForce RTX 5070 (Laptop),"15"", WQXGA (2560 x 1600), 165 Hz, OLED",4000GB SSD,241400,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-800/,https://www.amazon.com/exec/obidos/ASIN/B0FX2SY2DK?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3862400000,48546,28708,190
Lenovo ThinkPad X1 Carbon,Intel Core Ultra 7 155U,32GB RAM,Intel Graphics (4-Cores),"14.0”, WUXGA (1920 x 1200), IPS",4000GB SSD,202900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x1-carbon-318/,https://www.amazon.com/exec/obidos/ASIN/B0FLJN51W6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3246400000,16191,3209,90
Lenovo ThinkPad T16 Gen 1,Intel Core i7-1270P,8GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,195475,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t16-gen-1-440/,https://www.amazon.com/exec/obidos/ASIN/B0D6QJYRMG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3127600000,16183,2595,90
Lenovo LOQ 15,AMD Ryzen 5 7235HS,64GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,199900,https://laptopmedia.com/laptop-specs/lenovo-loq-15-1173/,https://www.amazon.com/exec/obidos/ASIN/B0FWJG7V2C?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3198400000,3000,20000,130
Lenovo Legion 5i,Intel Core Ultra 7 255HX,48GB RAM,NVIDIA GeForce RTX 5060 (Laptop),"15"", WQXGA (2560 x 1600), 165 Hz, OLED",2000GB SSD,228900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-359/,https://www.amazon.com/exec/obidos/ASIN/B0FLJRTSLC?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3662400000,48546,20730,190
Lenovo ThinkPad T14s Gen 6,Intel Core Ultra 7 258V,32GB RAM,Intel Arc Graphics 140V,"14.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,144999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14s-gen-6-42/,https://www.amazon.com/exec/obidos/ASIN/B0FZV7TFTZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2319984000,18936,5483,90
Lenovo ThinkPad T14 Gen 4,Intel Core i7-1355U,24GB RAM,Intel Iris Xe Graphics G7 (96EU),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,172900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-4-62/,https://www.amazon.com/exec/obidos/ASIN/B0CK1DSNP8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2766400000,13908,2595,90
Lenovo ThinkPad T16 Gen 2,Intel Core i7-1365U,48GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",4000GB SSD,200900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t16-gen-2-38/,https://www.amazon.com/exec/obidos/ASIN/B0CMHNQKTL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3214400000,13671,2595,90
Lenovo Legion 5i,Intel Core i7-14650HX,48GB RAM,"NVIDIA GeForce RTX 4070 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",4000GB SSD,231900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-945/,https://www.amazon.com/exec/obidos/ASIN/B0F8NPFZW6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3710400000,33622,26883,160
Lenovo IdeaPad 1,Intel Core i5-1335U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,64999,https://laptopmedia.com/laptop-specs/lenovo-ideapad-1-2153/,https://www.amazon.com/exec/obidos/ASIN/B0FXCLW7RD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1039984000,13902,2595,50
Lenovo ThinkPad E16 Gen 2,AMD Ryzen 7 7735HS,64GB RAM,AMD Radeon 680M,"16.0”, WUXGA (1920 x 1200), IPS",4000GB SSD,202400,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-372/,https://www.amazon.com/exec/obidos/ASIN/B0FLXY3VDK?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3238400000,16000,3996,90
Lenovo Legion 5i,Intel Core i9-14900HX,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",2000GB SSD,252900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-203/,https://www.amazon.com/exec/obidos/ASIN/B0DG1YN7PG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4046400000,43942,19497,160
Lenovo ThinkPad T16 Gen 3,Intel Core Ultra 7 155U,16GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,133900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t16-gen-3-60/,https://www.amazon.com/exec/obidos/ASIN/B0DHRSF4GW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2142400000,16191,3209,90
Lenovo ThinkPad E16 Gen 2,AMD Ryzen 7 7735HS,32GB RAM,AMD Radeon 680M,"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,149399,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-13/,https://www.amazon.com/exec/obidos/ASIN/B0DT9J8DB2?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2390384000,16000,3996,90
Lenovo ThinkPad P1 Gen 6,Intel Core i7-13700H,64GB RAM,"NVIDIA RTX A1000 (Laptop, 65W, 6GB)","16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,343523,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p1-gen-6-246/,https://www.amazon.com/exec/obidos/ASIN/B0D67H6TRG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,5496368000,25930,10739,90
Lenovo ThinkPad P15 Gen 1,Intel Core i9-10885H,64GB RAM,NVIDIA Quadro T2000 (4GB GDDR5),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,319999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-558/,https://www.amazon.com/exec/obidos/ASIN/B09KSBR74Z?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,5119984000,14281,7269,90
Lenovo ThinkPad P15 Gen 1,Intel Core i7-10750H,32GB RAM,NVIDIA Quadro T1000 (4GB GDDR5),"15.6”, Full HD (1920 x 1080), IPS",16000GB SSD,569999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-404/,https://www.amazon.com/exec/obidos/ASIN/B09JX275D7?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,569999,11455,6507,90
Lenovo ThinkPad P15 Gen 1,Intel Core i9-10885H,64GB RAM,NVIDIA Quadro T2000 (4GB GDDR5),"15.6”, 4K UHD (3840 x 2160), IPS",8000GB SSD,469999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-380/,https://www.amazon.com/exec/obidos/ASIN/B09KSBW934?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,7519984000,14281,7269,150
Lenovo ThinkPad P15 Gen 1,Intel Core i9-10885H,64GB RAM,NVIDIA Quadro RTX 3000 (Laptop),"15.6”, 4K UHD (3840 x 2160), IPS",8000GB SSD,529999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-369/,https://www.amazon.com/exec/obidos/ASIN/B09KX88J3V?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,529999,14281,10670,150
Lenovo ThinkPad P17 Gen 2,Intel Core i7-11800H,32GB RAM,NVIDIA RTX A2000 (Laptop),"17.3”, Full HD (1920 x 1080), IPS",2000GB SSD,369999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p17-gen-2-671/,https://www.amazon.com/exec/obidos/ASIN/B0BBLDNBTV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,5919984000,19660,13417,90
Lenovo Legion Pro 5 16,AMD Ryzen 7 7745HX,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",4000GB SSD,229900,https://laptopmedia.com/laptop-specs/lenovo-legion-pro-5-16-49/,https://www.amazon.com/exec/obidos/ASIN/B0CWNW275F?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3678400000,16000,19497,160
Lenovo ThinkPad P15 Gen 2,Intel Core i7-11800H,64GB RAM,NVIDIA T1200,"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,217999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-2-109/,https://www.amazon.com/exec/obidos/ASIN/B09VJMNN9M?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3487984000,19660,1500,90
Lenovo ThinkPad P15 Gen 1,Intel Xeon W-10855M,128GB RAM,NVIDIA Quadro RTX 5000 Max-Q (16GB GDDR6),"15.6”, 4K UHD (3840 x 2160), IPS",8000GB SSD,609999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-289/,https://www.amazon.com/exec/obidos/ASIN/B09JMC13SR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,609999,12240,15335,150
Lenovo ThinkPad P15 Gen 1,Intel Core i7-10750H,16GB RAM,NVIDIA Quadro T1000 (4GB GDDR5),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,219999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-442/,https://www.amazon.com/exec/obidos/ASIN/B09KSB3T33?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3519984000,11455,6507,90
Lenovo ThinkPad P15 Gen 1,Intel Core i9-10885H,32GB RAM,NVIDIA Quadro T2000 (4GB GDDR5),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,279999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p15-gen-1-425/,https://www.amazon.com/exec/obidos/ASIN/B09KKWNM6T?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4479984000,14281,7269,90
Lenovo ThinkPad P71,Intel Xeon E3-1535M v6,32GB RAM,NVIDIA Quadro P4000 (8GB GDDR5),"17.3”, 4K UHD (3840 x 2160), IPS",1000GB SSD 1000GB HDD,404912,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p71-523/,https://www.amazon.com/exec/obidos/ASIN/B079G8Y4CR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,6478592000,7900,11412,150
Lenovo ThinkPad P71,Intel Xeon E3-1535M v6,32GB RAM,NVIDIA Quadro P4000 (8GB GDDR5),"17.3”, 4K UHD (3840 x 2160), IPS",256GB SSD,394912,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p71-1578/,https://www.amazon.com/exec/obidos/ASIN/B07HY6MYCD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,6318592000,7900,11412,150
Lenovo Legion 5i,Intel Core i7-14650HX,48GB RAM,"NVIDIA GeForce RTX 4070 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",8000GB SSD,290900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-1087/,https://www.amazon.com/exec/obidos/ASIN/B0F8N9DBYW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4654400000,33622,26883,160
Lenovo ThinkPad E16 Gen 2,Intel Core Ultra 7 155U,32GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",4000GB SSD,176900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-757/,https://www.amazon.com/exec/obidos/ASIN/B0DX65W22C?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2830400000,16191,3209,90
Lenovo ThinkPad E16 Gen 2,Intel Core Ultra 7 155H,32GB RAM,Intel Arc (8-Cores),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,148900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-486/,https://www.amazon.com/exec/obidos/ASIN/B0FPCB7Z3H?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2382400000,24556,5483,90
Lenovo Legion Pro 5i,Intel Core Ultra 7 255HX,64GB RAM,NVIDIA GeForce RTX 5070 (Laptop),"16.0″, WQXGA (2560 x 1600), 165 Hz, OLED",8000GB SSD,317900,https://laptopmedia.com/laptop-specs/lenovo-legion-pro-5i-395/,https://www.amazon.com/exec/obidos/ASIN/B0FVRF19YZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,5086400000,48546,28708,190
Lenovo Legion Pro 5i,Intel Core Ultra 9 275HX,64GB RAM,NVIDIA GeForce RTX 5070 Ti (Laptop),"16.0"", WQXGA (2560 x 1600), 240 Hz, OLED",2000GB SSD,299999,https://laptopmedia.com/laptop-specs/lenovo-legion-pro-5i-363/,https://www.amazon.com/exec/obidos/ASIN/B0G1BRNL6H?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4799984000,55854,32385,210
Lenovo IdeaPad 1,Intel Core i5-1335U,40GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",1000GB SSD,86999,https://laptopmedia.com/laptop-specs/lenovo-ideapad-1-2301/,https://www.amazon.com/exec/obidos/ASIN/B0FXCMZYPK?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1391984000,13902,2595,50
Lenovo ThinkPad E16 Gen 3,Intel Core Ultra 5 225U,32GB RAM,Intel Graphics (4-Cores),"16.0″, WUXGA (1920 x 1200), IPS",1000GB SSD,190999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-3-73/,https://www.amazon.com/exec/obidos/ASIN/B0FVBMWCX4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3055984000,17725,3209,90
Lenovo ThinkPad E16 Gen 2,Intel Core Ultra 7 155H,16GB RAM,Intel Arc (8-Cores),"16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,137900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-460/,https://www.amazon.com/exec/obidos/ASIN/B0FPB7VS6C?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2206400000,24556,5483,90
Lenovo Legion 5i,Intel Core Ultra 7 255HX,24GB RAM,NVIDIA GeForce RTX 5070 (Laptop),"15"", WQXGA (2560 x 1600), 165 Hz, OLED",2000GB SSD,218400,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-796/,https://www.amazon.com/exec/obidos/ASIN/B0FX2RH1SQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3494400000,48546,28708,190
Lenovo IdeaPad Slim 3,AMD Ryzen 5 5625U,16GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,69999,https://laptopmedia.com/laptop-specs/lenovo-ideapad-slim-3-714/,https://www.amazon.com/exec/obidos/ASIN/B0FWT9YYH1?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1119984000,3000,1500,90
Lenovo Legion Pro 5i,Intel Core Ultra 7 255HX,32GB RAM,NVIDIA GeForce RTX 5070 (Laptop),"16.0″, WQXGA (2560 x 1600), 165 Hz, OLED",4000GB SSD,234900,https://laptopmedia.com/laptop-specs/lenovo-legion-pro-5i-198/,https://www.amazon.com/exec/obidos/ASIN/B0FW4PLN7W?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3758400000,48546,28708,190
Lenovo ThinkBook 16 Gen 6,Intel Core i5-13420H,32GB RAM,Intel UHD Graphics Xe G4 (48EU),"16.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,116999,https://laptopmedia.com/laptop-specs/lenovo-thinkbook-16-gen-6-319/,https://www.amazon.com/exec/obidos/ASIN/B0G16ZRW6L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1871984000,16917,1533,90
Lenovo ThinkPad T14 Gen 5,Intel Core Ultra 7 155H,64GB RAM,Intel Arc (8-Cores),"14.0″, 2.2K (2240 x 1400), IPS",2000GB SSD,230900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-5-89/,https://www.amazon.com/exec/obidos/ASIN/B0DH2CHFMR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3694400000,24556,5483,120
Lenovo ThinkPad E16 Gen 2,Intel Core Ultra 7 155U,32GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",1000GB SSD,149999,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-e16-gen-2-552/,https://www.amazon.com/exec/obidos/ASIN/B0DWGP3MJD?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2399984000,16191,3209,90
Lenovo ThinkPad P16 Gen 1,Intel Core i7-12800H,128GB RAM,NVIDIA RTX A1000 (Laptop),"16.0”, WQUXGA (3840 x 2400), IPS",4000GB SSD,307900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p16-gen-1-194/,https://www.amazon.com/exec/obidos/ASIN/B0CJZZN9TH?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4926400000,23811,10739,150
Lenovo Legion Pro 5i,Intel Core Ultra 7 255HX,16GB RAM,NVIDIA GeForce RTX 5070 (Laptop),"16.0″, WQXGA (2560 x 1600), 165 Hz, OLED",2000GB SSD,196900,https://laptopmedia.com/laptop-specs/lenovo-legion-pro-5i-459/,https://www.amazon.com/exec/obidos/ASIN/B0FW4NLV7S?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3150400000,48546,28708,190
Lenovo Legion 5i,Intel Core i7-14650HX,32GB RAM,"NVIDIA GeForce RTX 4070 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",512GB SSD,195900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-929/,https://www.amazon.com/exec/obidos/ASIN/B0F8N9SN42?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3134400000,33622,26883,160
Lenovo IdeaPad 1,Intel Core i5-1335U,40GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), TN",2000GB SSD,99999,https://laptopmedia.com/laptop-specs/lenovo-ideapad-1-2302/,https://www.amazon.com/exec/obidos/ASIN/B0FXCNMV7F?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1599984000,13902,2595,50
Lenovo ThinkBook 14 Gen 7,Intel Core Ultra 7 155U,48GB RAM,Intel Graphics (4-Cores),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,158900,https://laptopmedia.com/laptop-specs/lenovo-thinkbook-14-gen-7-113/,https://www.amazon.com/exec/obidos/ASIN/B0DWM8PKJ4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2542400000,16191,3209,90
Lenovo Legion 5i,Intel Core i9-14900HX,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",2000GB SSD,252900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-597/,https://www.amazon.com/exec/obidos/ASIN/B0DPX1QYN9?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4046400000,43942,19497,160
Lenovo Legion 5i,Intel Core Ultra 7 255HX,16GB RAM,NVIDIA GeForce RTX 5060 (Laptop),"15"", WQXGA (2560 x 1600), 165 Hz, OLED",2000GB SSD,252999,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-642/,https://www.amazon.com/exec/obidos/ASIN/B0FPXHLDJB?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4047984000,48546,20730,190
Lenovo Legion 5i,Intel Core Ultra 9 275HX,64GB RAM,NVIDIA GeForce RTX 5060 (Laptop),"16.0"", WQXGA (2560 x 1600), 240 Hz, IPS",4000GB SSD,268900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-511/,https://www.amazon.com/exec/obidos/ASIN/B0FQ4V7Z77?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4302400000,55854,20730,180
Lenovo ThinkPad T14 Gen 5,Intel Core Ultra 7 155H,48GB RAM,Intel Arc (8-Cores),"14.0″, 2.2K (2240 x 1400), IPS",2000GB SSD,187900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-5-184/,https://www.amazon.com/exec/obidos/ASIN/B0DGX31YD8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3006400000,24556,5483,120
Lenovo Legion 5i,Intel Core i9-14900HX,32GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",2000GB SSD,217900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-562/,https://www.amazon.com/exec/obidos/ASIN/B0DG22D585?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3486400000,43942,19497,160
Lenovo ThinkPad T14 Gen 5,Intel Core Ultra 7 165U,24GB RAM,Intel Graphics (4-Cores),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,172400,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t14-gen-5-150/,https://www.amazon.com/exec/obidos/ASIN/B0DT4D8PCQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2758400000,16710,3209,90
Lenovo ThinkPad P14s Gen 5,Intel Core Ultra 5 135H,32GB RAM,NVIDIA RTX 500 Ada Generation (50W),"14.5”, WUXGA (1920 x 1200), IPS",1024GB SSD,223715,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p14s-gen-5-108/,https://www.amazon.com/exec/obidos/ASIN/B0D6VDDWVL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3579440000,21993,108,90
Lenovo Legion 5i,Intel Core i9-14900HX,64GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 140W)","16.0"", WQXGA (2560 x 1600), 165 Hz, IPS",1000GB SSD,239900,https://laptopmedia.com/laptop-specs/lenovo-legion-5i-91/,https://www.amazon.com/exec/obidos/ASIN/B0DQLZ6DWT?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3838400000,43942,19497,160
Lenovo ThinkPad T16 Gen 2,Intel Core i7-1355U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,111977,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-t16-gen-2-208/,https://www.amazon.com/exec/obidos/ASIN/B0C3WFQWJR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1791632000,13908,2595,90
Lenovo ThinkPad P16v Gen 1,AMD Ryzen 7 PRO 7840HS,16GB RAM,"NVIDIA RTX A500 (Laptop, 35W)","16.0”, WQUXGA (3840 x 2400), IPS",1000GB SSD,213900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p16v-gen-1-172/,https://www.amazon.com/exec/obidos/ASIN/B0D6YT3MLZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3422400000,16000,1500,150
Lenovo ThinkPad P16 Gen 1,Intel Core i7-12800HX,32GB RAM,NVIDIA RTX A1000 (Laptop),"16.0”, WQUXGA (3840 x 2400), IPS",2000GB SSD,227900,https://laptopmedia.com/laptop-specs/lenovo-thinkpad-p16-gen-1-131/,https://www.amazon.com/exec/obidos/ASIN/B0CJT3T4CM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3646400000,31206,10739,150
